Category,Name,Visitor Count,Climate,Price Level,Best Month,Editorial Summary,Popularity Tier,Address,UNESCO,Rating,userRatingCount,websiteUri,googleMapsUri,Keyword 1,Keyword 2,Keyword 3
City,"London Region 387, UK",720965,Cfb,4,June - August,A major global urban destination in UK known for its tourism appeal.,16.82,"London Region 387, UK",No,4.3,8158,https://www.visitlondonregion387.com,"https://www.google.com/maps/search/Afghanistan,CultureLondon+Region+387",Food & Wine,Nightlife,Family
City,"Mexico City Region 388, Mexico",720244,Cwb,1,April - October,A major global urban destination in Mexico known for its tourism appeal.,19.86,"Mexico City Region 388, Mexico",Yes,4.4,32692,https://www.visitmexicocityregion388.com,"https://www.google.com/maps/search/Afghanistan,CultureMexico+City+Region+388",Nightlife,Food & Wine,Culture & Museums
City,"Shanghai Region 389, China",719524,Cfa,2,"March - May, September - November",A major global urban destination in China known for its tourism appeal.,19.9,"Shanghai Region 389, China",No,4.7,17104,https://www.visitshanghairegion389.com,"https://www.google.com/maps/search/Afghanistan,CultureShanghai+Region+389",City Break,Nightlife,Culture & Museums
City,"Paris Region 390, France",718805,Cfb,3,June - August,A major global urban destination in France known for its tourism appeal.,20.96,"Paris Region 390, France",No,4.7,28846,https://www.visitparisregion390.com,"https://www.google.com/maps/search/Afghanistan,CultureParis+Region+390",Food & Wine,Family,Culture & Museums
City,"Mecca Region 391, Saudi Arabia",718086,BWh,2,November - March,A major global urban destination in Saudi Arabia known for its tourism appeal.,16.14,"Mecca Region 391, Saudi Arabia",No,3.8,17635,https://www.visitmeccaregion391.com,"https://www.google.com/maps/search/Afghanistan,CultureMecca+Region+391",Food & Wine,Nightlife,City Break
City,"Athens Region 392, Greece",717368,Csa,2,"April - June, September - October",A major global urban destination in Greece known for its tourism appeal.,15.19,"Athens Region 392, Greece",No,3.8,9961,https://www.visitathensregion392.com,"https://www.google.com/maps/search/Afghanistan,CultureAthens+Region+392",Nightlife,Romantic,Food & Wine
City,"Jaipur Region 393, India",716650,BSh,1,October - March,A major global urban destination in India known for its tourism appeal.,17.24,"Jaipur Region 393, India",Yes,3.8,34365,https://www.visitjaipurregion393.com,"https://www.google.com/maps/search/Afghanistan,CultureJaipur+Region+393",City Break,Nightlife,Food & Wine
City,"Las Vegas Region 394, USA",715934,BWk,3,May - September,A major global urban destination in USA known for its tourism appeal.,16.33,"Las Vegas Region 394, USA",Yes,4.0,12102,https://www.visitlasvegasregion394.com,"https://www.google.com/maps/search/Afghanistan,CultureLas+Vegas+Region+394",Culture & Museums,City Break,Nightlife
City,"Bangkok Region 395, Thailand",715218,Aw,1,November - April,A major global urban destination in Thailand known for its tourism appeal.,20.74,"Bangkok Region 395, Thailand",No,4.7,25913,https://www.visitbangkokregion395.com,"https://www.google.com/maps/search/Afghanistan,CultureBangkok+Region+395",Romantic,Nightlife,Family
City,"Marrakech Region 396, Morocco",714502,BSh,1,October - March,A major global urban destination in Morocco known for its tourism appeal.,16.9,"Marrakech Region 396, Morocco",Yes,4.0,16754,https://www.visitmarrakechregion396.com,"https://www.google.com/maps/search/Afghanistan,CultureMarrakech+Region+396",Culture & Museums,Food & Wine,Family
City,"Bangalore Region 397, India",713788,Aw,1,November - April,A major global urban destination in India known for its tourism appeal.,20.43,"Bangalore Region 397, India",No,4.9,14738,https://www.visitbangaloreregion397.com,"https://www.google.com/maps/search/Afghanistan,CultureBangalore+Region+397",Food & Wine,Nightlife,Romantic
City,"Venice Region 398, Italy",713074,Cfa,3,"March - May, September - November",A major global urban destination in Italy known for its tourism appeal.,20.84,"Venice Region 398, Italy",No,4.7,27113,https://www.visitveniceregion398.com,"https://www.google.com/maps/search/Afghanistan,CultureVenice+Region+398",Food & Wine,Family,Romantic
City,"Miami Region 399, USA",712361,Am,3,December - March,A major global urban destination in USA known for its tourism appeal.,19.5,"Miami Region 399, USA",Yes,4.3,34302,https://www.visitmiamiregion399.com,"https://www.google.com/maps/search/Afghanistan,CultureMiami+Region+399",Food & Wine,Nightlife,Family
City,"Miami Region 400, USA",711649,Am,3,December - March,A major global urban destination in USA known for its tourism appeal.,19.77,"Miami Region 400, USA",No,4.4,31105,https://www.visitmiamiregion400.com,"https://www.google.com/maps/search/Afghanistan,CultureMiami+Region+400",Family,Nightlife,Culture & Museums
City,"Marrakech Region 401, Morocco",710937,BSh,1,October - March,A major global urban destination in Morocco known for its tourism appeal.,19.26,"Marrakech Region 401, Morocco",No,4.4,23840,https://www.visitmarrakechregion401.com,"https://www.google.com/maps/search/Afghanistan,CultureMarrakech+Region+401",Food & Wine,City Break,Romantic
City,"Taipei Region 402, Taiwan",710226,Cfa,2,"March - May, September - November",A major global urban destination in Taiwan known for its tourism appeal.,17.45,"Taipei Region 402, Taiwan",No,4.3,11407,https://www.visittaipeiregion402.com,"https://www.google.com/maps/search/Afghanistan,CultureTaipei+Region+402",Food & Wine,Family,Romantic
City,"Budapest Region 403, Hungary",709516,Cfb,2,June - August,A major global urban destination in Hungary known for its tourism appeal.,21.47,"Budapest Region 403, Hungary",No,4.8,29702,https://www.visitbudapestregion403.com,"https://www.google.com/maps/search/Afghanistan,CultureBudapest+Region+403",Food & Wine,Romantic,Culture & Museums
City,"Cairo Region 404, Egypt",708806,BWh,1,November - March,A major global urban destination in Egypt known for its tourism appeal.,18.9,"Cairo Region 404, Egypt",Yes,4.5,15841,https://www.visitcairoregion404.com,"https://www.google.com/maps/search/Afghanistan,CultureCairo+Region+404",City Break,Culture & Museums,Family
City,"Amsterdam Region 405, Netherlands",708098,Cfb,3,June - August,A major global urban destination in Netherlands known for its tourism appeal.,17.18,"Amsterdam Region 405, Netherlands",Yes,3.9,25413,https://www.visitamsterdamregion405.com,"https://www.google.com/maps/search/Afghanistan,CultureAmsterdam+Region+405",Food & Wine,Culture & Museums,Family
City,"Palma de Mallorca Region 406, Spain",707390,Csa,2,"April - June, September - October",A major global urban destination in Spain known for its tourism appeal.,18.84,"Palma de Mallorca Region 406, Spain",Yes,4.3,24008,https://www.visitpalmademallorcaregion406.com,"https://www.google.com/maps/search/Afghanistan,CulturePalma+de+Mallorca+Region+406",Nightlife,City Break,Romantic
City,"Rio de Janeiro Region 407, Brazil",706682,Aw,1,November - April,A major global urban destination in Brazil known for its tourism appeal.,16.99,"Rio de Janeiro Region 407, Brazil",No,4.0,17710,https://www.visitriodejaneiroregion407.com,"https://www.google.com/maps/search/Afghanistan,CultureRio+de+Janeiro+Region+407",Culture & Museums,Nightlife,Romantic
City,"Rio de Janeiro Region 408, Brazil",705975,Aw,1,November - April,A major global urban destination in Brazil known for its tourism appeal.,21.47,"Rio de Janeiro Region 408, Brazil",No,4.8,29762,https://www.visitriodejaneiroregion408.com,"https://www.google.com/maps/search/Afghanistan,CultureRio+de+Janeiro+Region+408",Culture & Museums,Romantic,Family
City,"Lisbon Region 409, Portugal",705269,Csa,2,"April - June, September - October",A major global urban destination in Portugal known for its tourism appeal.,17.05,"Lisbon Region 409, Portugal",Yes,3.9,23483,https://www.visitlisbonregion409.com,"https://www.google.com/maps/search/Afghanistan,CultureLisbon+Region+409",City Break,Romantic,Family
City,"Warsaw Region 410, Poland",704564,Dfb,2,June - August,A major global urban destination in Poland known for its tourism appeal.,19.99,"Warsaw Region 410, Poland",No,4.6,22137,https://www.visitwarsawregion410.com,"https://www.google.com/maps/search/Afghanistan,CultureWarsaw+Region+410",City Break,Culture & Museums,Nightlife
City,"Venice Region 411, Italy",703860,Cfa,3,"March - May, September - November",A major global urban destination in Italy known for its tourism appeal.,16.86,"Venice Region 411, Italy",Yes,4.0,16394,https://www.visitveniceregion411.com,"https://www.google.com/maps/search/Afghanistan,CultureVenice+Region+411",Food & Wine,City Break,Culture & Museums
City,"Miami Region 412, USA",703156,Am,3,December - March,A major global urban destination in USA known for its tourism appeal.,18.61,"Miami Region 412, USA",No,4.3,21270,https://www.visitmiamiregion412.com,"https://www.google.com/maps/search/Afghanistan,CultureMiami+Region+412",Family,Romantic,Food & Wine
City,"Dubai Region 413, UAE",702453,BWh,4,November - March,A major global urban destination in UAE known for its tourism appeal.,20.15,"Dubai Region 413, UAE",Yes,4.5,30037,https://www.visitdubairegion413.com,"https://www.google.com/maps/search/Afghanistan,CultureDubai+Region+413",Family,Romantic,Nightlife
City,"Singapore Region 414, Singapore",701750,Af,4,Year Round,A major global urban destination in Singapore known for its tourism appeal.,19.78,"Singapore Region 414, Singapore",Yes,4.7,16196,https://www.visitsingaporeregion414.com,"https://www.google.com/maps/search/Afghanistan,CultureSingapore+Region+414",Nightlife,Romantic,City Break
City,"Prague Region 415, Czech Republic",701048,Cfb,2,June - August,A major global urban destination in Czech Republic known for its tourism appeal.,20.64,"Prague Region 415, Czech Republic",No,4.7,24607,https://www.visitpragueregion415.com,"https://www.google.com/maps/search/Afghanistan,CulturePrague+Region+415",Culture & Museums,City Break,Food & Wine
City,"Singapore Region 416, Singapore",700347,Af,4,Year Round,A major global urban destination in Singapore known for its tourism appeal.,16.59,"Singapore Region 416, Singapore",Yes,4.0,14072,https://www.visitsingaporeregion416.com,"https://www.google.com/maps/search/Afghanistan,CultureSingapore+Region+416",Nightlife,Culture & Museums,City Break
City,"Marrakech Region 417, Morocco",699647,BSh,1,October - March,A major global urban destination in Morocco known for its tourism appeal.,16.14,"Marrakech Region 417, Morocco",No,4.1,8665,https://www.visitmarrakechregion417.com,"https://www.google.com/maps/search/Afghanistan,CultureMarrakech+Region+417",Romantic,Family,Culture & Museums
City,"Palma de Mallorca Region 418, Spain",698947,Csa,2,"April - June, September - October",A major global urban destination in Spain known for its tourism appeal.,19.68,"Palma de Mallorca Region 418, Spain",Yes,4.8,12594,https://www.visitpalmademallorcaregion418.com,"https://www.google.com/maps/search/Afghanistan,CulturePalma+de+Mallorca+Region+418",Food & Wine,Romantic,Culture & Museums
City,"Barcelona Region 419, Spain",698248,Csa,2,"April - June, September - October",A major global urban destination in Spain known for its tourism appeal.,18.12,"Barcelona Region 419, Spain",Yes,4.2,20615,https://www.visitbarcelonaregion419.com,"https://www.google.com/maps/search/Afghanistan,CultureBarcelona+Region+419",Romantic,Food & Wine,Culture & Museums
City,"Toronto Region 420, Canada",697550,Dfa,3,May - September,A major global urban destination in Canada known for its tourism appeal.,21.0,"Toronto Region 420, Canada",No,4.7,29369,https://www.visittorontoregion420.com,"https://www.google.com/maps/search/Afghanistan,CultureToronto+Region+420",City Break,Family,Romantic
City,"Jerusalem Region 421, Israel",696853,Csa,3,"April - June, September - October",A major global urban destination in Israel known for its tourism appeal.,17.94,"Jerusalem Region 421, Israel",No,4.2,18713,https://www.visitjerusalemregion421.com,"https://www.google.com/maps/search/Afghanistan,CultureJerusalem+Region+421",Romantic,Family,Nightlife
City,"Pattaya Region 422, Thailand",696156,Aw,1,November - April,A major global urban destination in Thailand known for its tourism appeal.,21.39,"Pattaya Region 422, Thailand",No,4.8,28580,https://www.visitpattayaregion422.com,"https://www.google.com/maps/search/Afghanistan,CulturePattaya+Region+422",Family,Nightlife,Food & Wine
City,"Dubai Region 423, UAE",695460,BWh,4,November - March,A major global urban destination in UAE known for its tourism appeal.,15.52,"Dubai Region 423, UAE",No,3.9,9528,https://www.visitdubairegion423.com,"https://www.google.com/maps/search/Afghanistan,CultureDubai+Region+423",Food & Wine,Romantic,Nightlife
City,"New Delhi Region 424, India",694764,BSh,1,October - March,A major global urban destination in India known for its tourism appeal.,21.25,"New Delhi Region 424, India",No,4.8,26793,https://www.visitnewdelhiregion424.com,"https://www.google.com/maps/search/Afghanistan,CultureNew+Delhi+Region+424",Nightlife,City Break,Family
City,"Sydney Region 425, Australia",694069,Cfa,3,"March - May, September - November",A major global urban destination in Australia known for its tourism appeal.,20.66,"Sydney Region 425, Australia",No,4.7,24892,https://www.visitsydneyregion425.com,"https://www.google.com/maps/search/Afghanistan,CultureSydney+Region+425",Culture & Museums,Family,City Break
City,"Copenhagen Region 426, Denmark",693375,Cfb,4,June - August,A major global urban destination in Denmark known for its tourism appeal.,19.49,"Copenhagen Region 426, Denmark",No,4.4,26902,https://www.visitcopenhagenregion426.com,"https://www.google.com/maps/search/Afghanistan,CultureCopenhagen+Region+426",Romantic,Food & Wine,Culture & Museums
City,"Antalya Region 427, Turkey",692682,Csa,1,"April - June, September - October",A major global urban destination in Turkey known for its tourism appeal.,19.12,"Antalya Region 427, Turkey",No,4.6,14370,https://www.visitantalyaregion427.com,"https://www.google.com/maps/search/Afghanistan,CultureAntalya+Region+427",Food & Wine,Romantic,Family
